## //////////////////////////////////////////////////////////////////////////////////
## 
## CUMULATIVE PEATLAND C BALANCE (YML)
## 
## Cumulative peatland net carbon balance (NCB), derived following the methodology of 
## Yu et al. (2010), using data from 64 peat cores from Loisel et al., 2014, as described
## in Stocker et al., 2017. 
## 
## Provided are summary statistics based on a set of 1000 individual Monte Carlo simulations. 
## Values are given at a decadal time step and are representative of annual values at the
## end of the decade. 
## 
## This data is used to create Fig. 1 in Stocker et al., 2017. Only values until 1200 CE
## are provided here due to autogenic effects affecting younger peat. Note that the 
## curve plotted in Fig 1, top panel (Stocker et al., 2017) is offset by 24 GtC, corresponding 
## to the cumulative peat C balance (NCB), in year -9050 CE (=11 ka BP, i.e. first year of 
## the C balance evaluation), starting from 12 ka BP.
## 
## Citation: Stocker et al.: Holocene peatland and ice core data constraints on 
## the timing and magnitude of CO2 emissions from past land use, PNAS, 2017
## 
## Columns description:
## 1.  age          year before present (1950 CE)
## 2.  year         year CE
## 3.  mean         mean over 1000 MC simulations (PgC)
## 4.  median       median of 1000 MC simulations (PgC)
## 5.  sd           standard deviation of 1000 MC simulations (PgC)
## 6.  q10          10%-quantile of 1000 MC simulations (PgC)
## 7.  q90          90%-quantile of 1000 MC simulations (PgC)
## 
## ----------------------------------------------------------------------------------
"age","year","mean","median","sd","q10","q90"
8800,-6845,142.448086172345,142.7885,12.2158065427157,126.5346,157.9246
8790,-6835,143.243508016032,143.5725,12.2848471256315,127.2352,158.862
8780,-6825,144.041829659319,144.3105,12.3511425086446,128.0028,159.6472
8770,-6815,144.842339679359,144.935,12.4210309143313,128.7438,160.4319
8760,-6805,145.66196492986,145.718,12.4894179271192,129.5068,161.163
8750,-6795,146.470609218437,146.5855,12.5583447379528,130.2114,161.9837
8740,-6785,147.291856713427,147.4085,12.6085242614934,130.9403,162.9443
8730,-6775,148.126750501002,148.3675,12.6628619031247,131.5829,163.7412
8720,-6765,148.96874749499,149.243,12.7139978949103,132.3096,164.7728
8710,-6755,149.795784569138,150.151,12.7644197333867,133.0272,165.6233
8700,-6745,150.60951503006,150.9675,12.8126381071608,133.9552,166.5798
8690,-6735,151.416366733467,151.806,12.8633719512281,134.5357,167.4421
8680,-6725,152.207602204409,152.531,12.9200477261042,135.3479,168.1104
8670,-6715,153.009104208417,153.418,12.9693137712159,136.1453,168.7376
8660,-6705,153.807434869739,154.209,13.0241639391636,136.8734,169.6794
8650,-6695,154.579639278557,155.006,13.0804587444415,137.5712,170.6749
8640,-6685,155.359750501002,155.94,13.1523624589512,138.2624,171.5904
8630,-6675,156.132827655311,156.6715,13.2060565322034,139.0397,172.2499
8620,-6665,156.923318637275,157.2335,13.2790096249884,139.7888,173.1065
8610,-6655,157.703099198397,158.1475,13.3486472810499,140.4558,173.7003
8600,-6645,158.488230460922,159.0165,13.425763086109,141.1048,174.4367
8590,-6635,159.270453907816,159.795,13.4883843726494,141.7378,175.4332
8580,-6625,160.051293587174,160.517,13.5577582063453,142.4093,176.4389
8570,-6615,160.833316633267,161.3055,13.6229498170218,143.0028,177.3445
8560,-6605,161.61177755511,162.0245,13.6976415224099,143.6457,178.1193
8550,-6595,162.374271543086,162.694,13.7559216990642,144.3501,179.1413
8540,-6585,163.143839679359,163.558,13.8229358816248,144.9723,180.1743
8530,-6575,163.915759519038,164.3475,13.8920322738748,145.7567,181.0687
8520,-6565,164.664054108216,164.971,13.9548376339263,146.4076,181.7764
8510,-6555,165.430098196393,165.7145,14.0179528542884,147.0173,182.6839
8500,-6545,166.200557114228,166.407,14.086482518766,147.7356,183.6209
8490,-6535,166.948647294589,167.066,14.1450417810202,148.3341,184.5591
8480,-6525,167.691948897796,167.9575,14.2069238920259,149.0039,185.5296
8470,-6515,168.424980961924,168.724,14.2667266173345,149.7622,186.1653
8460,-6505,169.124471943888,169.398,14.3327751102778,150.3537,187.0094
8450,-6495,169.811861723447,170.066,14.385208578692,151.1492,187.7501
8440,-6485,170.482605210421,170.7395,14.4448953258019,151.555,188.3664
8430,-6475,171.141101202405,171.365,14.4950653808793,152.2307,189.0052
8420,-6465,171.815393787575,172.081,14.5486587519497,152.9838,189.6698
8410,-6455,172.484936873748,172.7515,14.5986313839303,153.5983,190.3072
8400,-6445,173.153579158317,173.5365,14.6468129779307,154.2668,190.9283
8390,-6435,173.821654308617,174.281,14.6939578849509,155.0192,191.5994
8380,-6425,174.50023246493,174.9855,14.7658820690095,155.5227,192.3821
8370,-6415,175.184193386774,175.503,14.817301453665,156.0177,193.1302
8360,-6405,175.86673747495,176.214,14.8673437751336,156.5788,194.1495
8350,-6395,176.556183366733,176.817,14.9232085962727,157.0779,194.7743
8340,-6385,177.231413827655,177.632,14.9660464979709,157.8062,195.4736
8330,-6375,177.895740480962,178.25,15.0140228741794,158.334,196.109
8320,-6365,178.556986973948,178.86,15.0591696049418,158.8618,196.8559
8310,-6355,179.219696392786,179.499,15.1031205799585,159.311,197.5028
8300,-6345,179.884688376754,180.1975,15.1644399021766,160.0999,198.3007
8290,-6335,180.55375250501,180.8585,15.2177522929774,160.8403,199.0135
8280,-6325,181.213409819639,181.5315,15.270940248183,161.3209,199.8184
8270,-6315,181.886032064128,182.23,15.3169966002323,161.8873,200.548
8260,-6305,182.560345691383,182.809,15.3761578167419,162.5786,201.1381
8250,-6295,183.230873747495,183.3905,15.4295276585315,163.2024,201.8144
8240,-6285,183.921088176353,184.15,15.4804441960741,163.841,202.4549
8230,-6275,184.608769539078,184.862,15.5412354625397,164.6953,203.2014
8220,-6265,185.286151302605,185.454,15.5947560265217,165.2865,204.0143
8210,-6255,185.963303607214,186.086,15.6541029396623,165.9446,204.8166
8200,-6245,186.647947895792,186.879,15.7011774849063,166.6275,205.513
8190,-6235,187.34780260521,187.478,15.7568067918898,167.3348,206.4122
8180,-6225,188.034734468938,188.2025,15.8018397709594,167.9984,207.156
8170,-6215,188.715385771543,188.9225,15.8470060951277,168.5745,207.76
8160,-6205,189.397829659319,189.726,15.9111260102415,169.1214,208.6386
8150,-6195,190.091017034068,190.316,15.9769122310296,169.8002,209.5389
8140,-6185,190.79223747495,191.2325,16.0255377151563,170.4118,210.3414
8130,-6175,191.491157314629,191.9895,16.0825535095789,171.1081,211.1195
8120,-6165,192.184274549098,192.599,16.1443160080841,171.6323,211.9232
8110,-6155,192.892288577154,193.2465,16.2048239937648,172.2253,212.6676
8100,-6145,193.610325651303,194.002,16.2627765550968,172.9213,213.5736
8090,-6135,194.323906813627,194.7655,16.3145131669307,173.4542,214.2743
8080,-6125,195.028408817635,195.4805,16.3653477328915,173.9947,214.996
8070,-6115,195.749625250501,196.2125,16.4206650866983,174.7071,216.0445
8060,-6105,196.460148296593,196.996,16.4824089011165,175.1585,216.7502
8050,-6095,197.168316633267,197.6835,16.5418869928372,175.8254,217.4989
8040,-6085,197.883145290581,198.4335,16.6087254539156,176.4081,218.504
8030,-6075,198.605913827655,199.127,16.6733964896807,177.1588,219.3701
8020,-6065,199.315740480962,199.6595,16.7445620788189,177.7729,220.3415
8010,-6055,200.032853707415,200.4235,16.8010700006321,178.613,221.0532
8000,-6045,200.748421843687,201.1425,16.8561263556178,179.2318,222.0564
7990,-6035,201.47151503006,201.8375,16.9082799586105,180.047,222.8639
7980,-6025,202.201835671343,202.494,16.9715968275138,180.5457,223.757
7970,-6015,202.952308617234,203.274,17.026324740809,181.1708,224.6465
7960,-6005,203.696592184369,203.943,17.0895527219917,181.7852,225.224
7950,-5995,204.429047094188,204.7995,17.1656998807498,182.4057,226.1069
7940,-5985,205.140478957916,205.504,17.22929524004,183.265,226.601
7930,-5975,205.842133266533,206.099,17.2839378796372,183.8702,227.4362
7920,-5965,206.524338677355,206.764,17.3352232319353,184.6374,228.1557
7910,-5955,207.206016032064,207.4365,17.3883527838421,185.2463,228.7906
7900,-5945,207.89023246493,208.122,17.43779906021,185.7756,229.5451
7890,-5935,208.574400801603,208.6665,17.4992451509268,186.2617,230.2277
7880,-5925,209.265854709419,209.3105,17.5635399093798,186.8686,231.0076
7870,-5915,209.948643286573,210.0045,17.6298995006272,187.3589,231.8827
7860,-5905,210.632395791583,210.6635,17.6899053378827,188.0323,232.7165
7850,-5895,211.325781563126,211.3975,17.7525128683181,188.5382,233.4557
7840,-5885,212.032590180361,212.1145,17.8111396877998,189.1362,234.1363
7830,-5875,212.738443887776,212.8435,17.867297194244,189.7386,235.091
7820,-5865,213.44728757515,213.474,17.9219858550729,190.2614,235.9189
7810,-5855,214.173401803607,214.171,17.9734897058556,190.9365,236.7078
7800,-5845,214.899344689379,214.9435,18.0434295632132,191.7157,237.5078
7790,-5835,215.618430861723,215.6855,18.1130148227909,192.4283,238.3851
7780,-5825,216.339389779559,216.3095,18.1792387998343,192.9574,239.2284
7770,-5815,217.06704509018,216.964,18.2463705479058,193.6285,239.872
7760,-5805,217.805501002004,217.841,18.3027517267161,194.2557,240.7876
7750,-5795,218.556028056112,218.749,18.3580211720456,194.8237,241.7288
7740,-5785,219.309696392786,219.4695,18.433947844246,195.5147,242.6783
7730,-5775,220.041783567134,220.303,18.4990946791755,196.3755,243.4974
7720,-5765,220.771446893788,221.0225,18.5618881011152,196.9838,244.0603
7710,-5755,221.497915831663,221.7195,18.6197053906186,197.5382,244.8375
7700,-5745,222.201855711423,222.4,18.6863100309006,198.3081,245.5036
7690,-5735,222.908927855711,223.174,18.7392530784613,198.8973,246.1269
7680,-5725,223.603668336673,223.8505,18.7826052881236,199.7086,246.7939
7670,-5715,224.28975751503,224.487,18.8332884622475,200.4014,247.6332
7660,-5705,224.975389779559,225.126,18.8904216244324,200.9377,248.51
7650,-5695,225.645710420842,225.8165,18.9369962900874,201.6453,249.1145
7640,-5685,226.322048096192,226.566,18.9954496273536,202.206,250.1236
7630,-5675,226.983345691383,227.1515,19.0612746523377,202.6875,250.9971
7620,-5665,227.661798597194,227.7915,19.1140640260856,203.2741,251.7729
7610,-5655,228.315049098196,228.4285,19.1652718511892,203.8721,252.342
7600,-5645,228.981766533066,229.1855,19.2145039625848,204.6049,253.0568
7590,-5635,229.653467935872,229.725,19.2614721425901,205.0914,253.5444
7580,-5625,230.317605210421,230.2325,19.3141524091612,205.7866,254.2977
7570,-5615,230.980882765531,231.0315,19.3715000163108,206.3063,255.0682
7560,-5605,231.637591182365,231.627,19.431717618265,206.8761,255.7746
7550,-5595,232.314887775551,232.348,19.4926972382556,207.4474,256.3031
7540,-5585,232.990625250501,233.025,19.543230502793,207.9343,256.9921
7530,-5575,233.664833667335,233.7665,19.5954187266209,208.7114,257.6192
7520,-5565,234.336606212425,234.526,19.6358550239046,209.3564,258.4242
7510,-5555,235.016617234469,235.332,19.6827194978304,210.1144,258.917
7500,-5545,235.69269739479,235.9415,19.7223488650535,210.7095,259.6873
7490,-5535,236.365288577154,236.6415,19.7764330918495,211.3166,260.4363
7480,-5525,237.056041082164,237.307,19.8437695240619,211.9426,261.0725
7470,-5515,237.750473947896,238.003,19.9183332836666,212.5153,262.0608
7460,-5505,238.445314629259,238.672,19.9847762268111,212.9912,262.9236
7450,-5495,239.147519038076,239.3075,20.0483894383653,213.7111,263.8358
7440,-5485,239.871088176353,240.0285,20.114213692203,214.2374,264.5674
7430,-5475,240.58780761523,240.7655,20.1771984708845,214.8901,265.3999
7420,-5465,241.311245490982,241.501,20.2386505265113,215.2617,266.1636
7410,-5455,242.040653306613,242.0445,20.3011143804795,215.7971,267.0053
7400,-5445,242.760288577154,242.7035,20.3483300230035,216.3953,267.7535
7390,-5435,243.487492985972,243.4455,20.4001977196412,217.1497,268.5321
7380,-5425,244.211902805611,244.218,20.4515815975463,217.8848,269.4441
7370,-5415,244.928885771543,245.0195,20.5138867483358,218.5952,270.2722
7360,-5405,245.642997995992,245.6675,20.5720523764386,219.1725,271.0168
7350,-5395,246.345231462926,246.42,20.6325091851514,219.9302,271.7149
7340,-5385,247.041162324649,247.054,20.6871751581936,220.5782,272.7346
7330,-5375,247.739203406814,247.8495,20.7308407440115,221.2796,273.4742
7320,-5365,248.446076152305,248.6155,20.7774441038999,221.8735,274.1665
7310,-5355,249.147398797595,249.3115,20.833414298171,222.3738,274.8517
7300,-5345,249.873572144289,249.9635,20.8940529858338,223.1632,275.6323
7290,-5335,250.598417835671,250.715,20.9414942367867,223.8266,276.4035
7280,-5325,251.309745490982,251.355,20.9897534723456,224.5862,277.1181
7270,-5315,252.046502004008,252,21.0549562730602,225.3739,278.0371
7260,-5305,252.768980961924,252.846,21.0976469168227,226.0864,278.8376
7250,-5295,253.502011022044,253.543,21.1544423889461,226.5522,279.6432
7240,-5285,254.219874749499,254.2965,21.2105558153324,227.3204,280.365
7230,-5275,254.941195390782,254.9205,21.2620459164814,228.0633,280.9973
7220,-5265,255.66026753507,255.663,21.3237573388158,228.5195,281.7478
7210,-5255,256.39146993988,256.327,21.3872380724511,229.1823,282.4199
7200,-5245,257.114675350701,256.9645,21.4391867809462,229.9629,283.3777
7190,-5235,257.864413827655,257.709,21.5012872077198,230.4937,284.374
7180,-5225,258.617912825651,258.3945,21.5611693982696,231.1498,285.5065
7170,-5215,259.365438877756,259.265,21.6221387796859,231.6884,286.2749
7160,-5205,260.107152304609,259.9485,21.6824196507813,232.4298,286.7362
7150,-5195,260.858832665331,260.7665,21.7486925964763,232.9083,287.9059
7140,-5185,261.61093987976,261.6205,21.7969325167974,233.5242,288.7763
7130,-5175,262.365077154309,262.242,21.8549778489339,234.2515,289.5155
7120,-5165,263.117348697395,262.911,21.9148363733903,234.8487,290.4719
7110,-5155,263.87175751503,263.876,21.9746037983761,235.6168,291.6259
7100,-5145,264.613315631263,264.631,22.0351586461559,236.3244,292.2492
7090,-5135,265.327048096192,265.338,22.0899679658411,236.8608,293.054
7080,-5125,266.042260521042,265.954,22.1608669780295,237.4917,293.8879
7070,-5115,266.724165330661,266.7545,22.2158235132266,238.0439,294.5164
7060,-5105,267.405716432866,267.4265,22.2620422975639,238.8084,295.0314
7050,-5095,268.087537074148,268.088,22.3195782476638,239.6334,295.5335
7040,-5085,268.774996993988,268.8475,22.3800472046338,240.2371,296.3205
7030,-5075,269.444067134269,269.4365,22.4274868874505,240.9682,297.1267
7020,-5065,270.138375751503,270.193,22.4891527084219,241.3619,297.8786
7010,-5055,270.827136272545,270.9715,22.5509836657372,241.9972,298.6292
7000,-5045,271.5175,271.574,22.6114386435293,242.4805,299.4989
6990,-5035,272.195501002004,272.268,22.6595584746105,243.1839,300.2425
6980,-5025,272.866398797595,272.832,22.703382655262,243.8507,300.9007
6970,-5015,273.528097194389,273.3765,22.7544992179911,244.4088,301.635
6960,-5005,274.189156312625,273.998,22.7990336902959,244.8241,302.4965
6950,-4995,274.837387775551,274.6985,22.8516351499408,245.5258,303.1031
6940,-4985,275.497822645291,275.4255,22.9006955445217,246.0512,303.8804
6930,-4975,276.152780561122,276.176,22.9498979159822,246.5776,304.565
6920,-4965,276.807141282565,276.859,22.9997875399258,247.1647,305.1645
6910,-4955,277.461435871744,277.3485,23.0361260722075,247.6589,306.1087
6900,-4945,278.127936873748,277.8565,23.0820411136654,248.3606,306.8649
6890,-4935,278.786861723447,278.659,23.1276461140612,248.9684,307.4901
6880,-4925,279.453123246493,279.258,23.1833116412606,249.7037,308.0623
6870,-4915,280.124465931864,279.8925,23.2320285895032,250.4039,308.681
6860,-4905,280.81195991984,280.578,23.2840101752236,250.8108,309.313
6850,-4895,281.485563126252,281.276,23.3394610691962,251.3742,309.8875
6840,-4885,282.161461923848,281.963,23.402866514025,251.887,310.6131
6830,-4875,282.832021042084,282.725,23.456080151953,252.56,311.5914
6820,-4865,283.489642284569,283.3405,23.5245448132649,253.0729,312.4064
6810,-4855,284.133416833667,283.893,23.575959798359,253.7242,313.0373
6800,-4845,284.774661322645,284.5035,23.6314574725377,254.2289,314.1281
6790,-4835,285.40818737475,285.138,23.6859804485986,254.7939,314.9473
6780,-4825,286.032556112224,285.9445,23.7265162831622,255.3546,315.6212
6770,-4815,286.650401803607,286.4955,23.7729082964304,255.8514,316.154
6760,-4805,287.262013026052,287.2375,23.8217699575948,256.3427,317.155
6750,-4795,287.865382765531,287.856,23.8705011769989,256.809,317.673
6740,-4785,288.478358717435,288.3685,23.9228508589012,257.4144,318.4095
6730,-4775,289.09755511022,289.095,23.9748148115102,257.9375,319.0198
6720,-4765,289.699334669339,289.674,24.0257942593288,258.3036,320.0173
6710,-4755,290.313162324649,290.267,24.0771624594344,258.7723,320.7685
6700,-4745,290.913854709419,290.7935,24.1244506895629,259.2401,321.4525
6690,-4735,291.51704008016,291.4235,24.1714662230597,259.8747,322.02
6680,-4725,292.129912825651,292.1335,24.2267536693524,260.506,322.6028
6670,-4715,292.751740480962,292.6,24.2859555485574,260.9122,323.2768
6660,-4705,293.382567134269,293.2615,24.3331017340783,261.4347,324.0173
6650,-4695,294.009384769539,293.8625,24.3816036835314,262.0043,324.7602
6640,-4685,294.637601202405,294.4555,24.4221964295312,262.5755,325.3843
6630,-4675,295.271675350701,295.056,24.46629099463,263.0953,326.1812
6620,-4665,295.905031062124,295.6555,24.5102709199172,263.5186,326.8432
6610,-4655,296.5415,296.451,24.5483061319379,264.0932,327.6105
6600,-4645,297.184467935872,297.0175,24.5975448289318,264.8801,328.3265
6590,-4635,297.828342685371,297.7125,24.6530867442774,265.5638,329.0112
6580,-4625,298.496572144289,298.4725,24.7053908923485,266.117,329.7914
6570,-4615,299.165904809619,299.1625,24.7628639622074,266.6858,330.5033
6560,-4605,299.854043086172,299.647,24.8130946735182,267.2455,331.2512
6550,-4595,300.529013026052,300.2755,24.8535699627742,267.8574,331.9608
6540,-4585,301.214834669339,300.8945,24.9043855422178,268.3081,332.5849
6530,-4575,301.904216432866,301.575,24.9578256862694,268.9075,333.6034
6520,-4565,302.587466933868,302.3565,25.0112574400129,269.5817,334.1641
6510,-4555,303.252684368737,302.967,25.0589787913989,270.2187,334.8708
6500,-4545,303.928360721443,303.6255,25.1218492701552,270.6934,335.5639
6490,-4535,304.597502004008,304.413,25.1765392963433,271.4008,336.2933
6480,-4525,305.26621743487,305.219,25.2313959291876,271.9931,336.7434
6470,-4515,305.941576152305,305.843,25.2977461765381,272.5539,337.6388
6460,-4505,306.611408817635,306.6995,25.3593496223189,273.1162,338.3763
6450,-4495,307.280090180361,307.2905,25.4120166230552,273.6489,339.0822
6440,-4485,307.955831663327,307.905,25.4799465597907,274.0948,339.8775
6430,-4475,308.635630260521,308.6135,25.526797307514,274.5903,340.5005
6420,-4465,309.317725450902,309.2715,25.5790915519814,275.1375,341.3392
6410,-4455,309.980465931864,309.92,25.628007126622,275.5895,341.9364
6400,-4445,310.645086172345,310.5915,25.6769112629734,276.1534,342.4479
6390,-4435,311.304263527054,311.0625,25.7299138810582,276.7203,343.0489
6380,-4425,311.956529058116,311.848,25.7839899468526,277.4208,343.6517
6370,-4415,312.598003006012,312.4815,25.8267332416781,277.9458,344.5088
6360,-4405,313.236126252505,313.09,25.8753509062516,278.5673,345.0147
6350,-4395,313.865240480962,313.9655,25.9147104714434,279.2535,345.7442
6340,-4385,314.479847695391,314.456,25.9624375557913,279.8164,346.4854
6330,-4375,315.102575150301,315.113,26.0120862023726,280.4073,347.1962
6320,-4365,315.726293587174,315.77,26.0583920771393,280.9186,348.079
6310,-4355,316.347269539078,316.3585,26.1075289743386,281.3873,348.8617
6300,-4345,316.964575150301,316.84,26.1616327970501,282.1544,349.8276
6290,-4335,317.585022044088,317.5185,26.2172938198668,282.7287,350.3502
6280,-4325,318.196642284569,318.266,26.2615043238836,283.2377,350.9545
6270,-4315,318.811283567134,318.9005,26.3187799835825,283.977,351.8698
6260,-4305,319.409066132265,319.4735,26.3720160706102,284.3303,352.6488
6250,-4295,319.995730460922,319.968,26.412847889681,284.8694,353.4089
6240,-4285,320.571123246493,320.565,26.4570609826822,285.4551,353.9376
6230,-4275,321.155166332665,321.2235,26.5089984187612,286.3236,354.5448
6220,-4265,321.729911823647,321.8895,26.555791461349,286.8555,355.3211
6210,-4255,322.309346693387,322.4095,26.6046888442534,287.2697,355.6833
6200,-4245,322.871367735471,323.093,26.6485273376944,287.7917,356.1757
6190,-4235,323.4365250501,323.7,26.6852840180923,288.3001,356.6784
6180,-4225,324.0000250501,324.373,26.7384656711584,288.8829,357.3591
6170,-4215,324.576924849699,324.8675,26.7951029497486,289.3848,357.7709
6160,-4205,325.143078156313,325.3745,26.8431623114816,289.8028,358.3972
6150,-4195,325.710346693387,325.8335,26.8950656669534,290.1373,358.9796
6140,-4185,326.292938877755,326.32,26.9480023488393,290.7553,359.5547
6130,-4175,326.855868737475,326.9305,26.99769979005,291.2092,360.2653
6120,-4165,327.432943887776,327.4955,27.0437205409861,291.6068,361.094
6110,-4155,328.008401803607,328.015,27.0769288109523,292.0943,361.6978
6100,-4145,328.583340681363,328.4665,27.1182110989606,292.7472,362.3276
6090,-4135,329.162072144289,328.9955,27.1617107307376,293.3346,362.9148
6080,-4125,329.739821643287,329.4965,27.196686569089,293.8173,363.7613
6070,-4115,330.319523046092,330.174,27.2425721051387,294.3366,364.2778
6060,-4105,330.913496993988,330.866,27.2883669094588,294.9041,365.0029
6050,-4095,331.522567134269,331.5015,27.3290866935122,295.5043,365.4922
6040,-4085,332.153945891784,332.135,27.3844964260181,296.0801,366.1908
6030,-4075,332.785851703407,332.795,27.431774662633,296.6324,367.0648
6020,-4065,333.418593186373,333.349,27.4828430474495,297.2347,367.7404
6010,-4055,334.049645290581,333.9065,27.5306490553102,297.7668,368.4612
6000,-4045,334.68672244489,334.4875,27.5728758638326,298.4281,369.1062
5990,-4035,335.327628256513,335.277,27.6384108820558,298.9728,369.9013
5980,-4025,335.971082164329,336.0175,27.6988369173687,299.6626,370.734
5970,-4015,336.61045490982,336.592,27.7483557124689,300.2786,371.3884
5960,-4005,337.24945991984,337.169,27.7899428419595,300.8702,371.9956
5950,-3995,337.896488977956,337.793,27.8301854104733,301.4386,372.6258
5940,-3985,338.562863727455,338.4605,27.8816930699484,301.9765,373.3667
5930,-3975,339.23327755511,338.8475,27.9308653708978,302.4537,374.1665
5920,-3965,339.931056112224,339.4115,27.9847772677403,303.0794,375.0413
5910,-3955,340.629340681363,340.1985,28.0371195584635,303.6809,375.5903
5900,-3945,341.332620240481,340.719,28.0989861747576,304.3268,376.3878
5890,-3935,342.033622244489,341.421,28.1491958969617,304.7507,377.1475
5880,-3925,342.743652304609,342.249,28.1874665753088,305.5507,377.8088
5870,-3915,343.444103206413,342.9935,28.2383415066734,306.3049,378.498
5860,-3905,344.148315631263,343.8265,28.2977315092799,306.827,379.1432
5850,-3895,344.859475951904,344.5165,28.3517265189041,307.3374,379.8296
5840,-3885,345.568686372746,345.047,28.4070167626044,308.0279,380.8197
5830,-3875,346.271439879759,345.587,28.4730829868531,308.4826,381.6278
5820,-3865,346.974019038076,346.232,28.5257703229939,308.9205,382.392
5810,-3855,347.68398496994,347.0165,28.5737565913901,309.4019,383.0473
5800,-3845,348.402556112224,347.5285,28.6195536822164,310.067,383.9657
5790,-3835,349.111332665331,348.1825,28.6675603168305,310.7179,384.6326
5780,-3825,349.833745490982,348.9205,28.726553513145,311.5189,385.7886
5770,-3815,350.568784569138,349.7175,28.783589678618,312.3978,386.5705
5760,-3805,351.296352705411,350.4955,28.8379655489227,313.0216,387.1457
5750,-3795,352.021062124248,351.1405,28.89690453695,313.7789,388.0317
5740,-3785,352.757803607214,351.814,28.9550085998703,314.6423,388.7671
5730,-3775,353.487433867735,352.371,29.0054313702115,315.0491,389.3642
5720,-3765,354.228977955912,353.4825,29.0609972205683,315.5184,390.1384
5710,-3755,354.963887775551,354.28,29.1077713897038,316.0755,390.8555
5700,-3745,355.713601202405,355.0925,29.1767515886377,316.6802,391.6673
5690,-3735,356.456544088176,355.7525,29.2381874994727,317.6471,392.9216
5680,-3725,357.192366733467,356.524,29.2955646096328,318.2597,393.7647
5670,-3715,357.915927855711,357.305,29.356602482521,318.85,394.692
5660,-3705,358.644796593186,358.13,29.4195694092961,319.5081,395.634
5650,-3695,359.381419839679,358.8635,29.4720525807936,320.2554,396.6367
5640,-3685,360.119518036072,359.622,29.5373072011866,320.9092,397.2758
5630,-3675,360.845299599198,360.281,29.5924243550109,321.6762,398.1506
5620,-3665,361.576233466934,361.0025,29.6550027730062,322.3388,398.9052
5610,-3655,362.31904008016,361.8595,29.7244394473938,323.0638,399.9088
5600,-3645,363.068436873747,362.613,29.7767346799161,323.7054,400.5745
5590,-3635,363.79750501002,363.443,29.832177777701,324.5701,401.3429
5580,-3625,364.534172344689,364.1805,29.8958173817866,325.1247,402.1139
5570,-3615,365.276825651303,364.813,29.9516899276523,325.5809,403.1046
5560,-3605,366.001468937876,365.412,30.0095218167425,326.3046,403.8933
5550,-3595,366.721773547094,366.0325,30.0638755230129,326.8866,404.8421
5540,-3585,367.438565130261,366.7155,30.1232568267246,327.3658,405.7619
5530,-3575,368.162104208417,367.5035,30.1830637925788,327.9554,406.2943
5520,-3565,368.882458917836,368.0625,30.2416531921653,328.4831,407.3703
5510,-3555,369.606758517034,368.6835,30.3028846891224,329.3005,407.9772
5500,-3545,370.313925851703,369.263,30.3540411290673,329.9393,408.6752
5490,-3535,371.008735470942,369.9985,30.4055059305852,330.7051,409.5505
5480,-3525,371.693539078156,370.828,30.4720652318555,331.2705,410.2612
5470,-3515,372.377758517034,371.6755,30.5372787941108,331.9016,410.983
5460,-3505,373.053936873747,372.478,30.5917488201418,332.5483,411.7906
5450,-3495,373.728921843687,373.0955,30.6561496487043,333.3652,412.6933
5440,-3485,374.394314629259,373.775,30.7162694417219,333.9029,413.4953
5430,-3475,375.051073146293,374.4525,30.7597587969314,334.499,414.1914
5420,-3465,375.706976953908,375.075,30.8060079680124,335.1359,414.9361
5410,-3455,376.382819639279,375.9505,30.8624353992983,335.6628,415.5607
5400,-3445,377.043485971944,376.8485,30.9249733160613,336.155,416.3844
5390,-3435,377.695372745491,377.3945,30.9672187969698,336.7017,416.8163
5380,-3425,378.348368737475,377.953,31.0182765489397,337.2979,417.6321
5370,-3415,378.992353707415,378.6175,31.0715016213436,337.9999,418.4173
5360,-3405,379.633310621242,379.344,31.1307893302544,338.7142,419.4719
5350,-3395,380.269597194389,379.973,31.1910205711014,339.3873,420.0129
5340,-3385,380.886670340681,380.549,31.2342519173913,339.8461,420.7755
5330,-3375,381.503883767535,381.1145,31.2910702783079,340.3589,421.2183
5320,-3365,382.131890781563,381.582,31.3425377066819,341.095,421.7927
5310,-3355,382.76502004008,382.403,31.393594914865,341.6988,422.3989
5300,-3345,383.398052104208,383.107,31.4449827347521,342.2686,423
5290,-3335,384.037081162325,383.5865,31.4956917733087,342.9652,423.6535
5280,-3325,384.671398797595,384.156,31.5538188121528,343.3713,424.4286
5270,-3315,385.305225450902,384.907,31.6157929339563,344.172,425.1168
5260,-3305,385.93569739479,385.517,31.6630141878659,344.6037,425.7448
5250,-3295,386.566682364729,386.174,31.7090041844808,345.1916,426.4916
5240,-3285,387.209940881764,386.9295,31.7615839671737,345.7279,427.2209
5230,-3275,387.854213426854,387.4775,31.8021343390833,346.3841,427.9291
5220,-3265,388.48977755511,388.0555,31.8452539655599,346.915,428.5401
5210,-3255,389.115820641283,388.6725,31.8877114820047,347.5078,429.1439
5200,-3245,389.736132264529,389.222,31.9349638828218,348.0236,429.9134
5190,-3235,390.363339679359,389.8435,31.9802901009775,348.5971,430.7126
5180,-3225,390.981884769539,390.486,32.0338073173872,349.1875,431.4919
5170,-3215,391.609593186373,391.2135,32.0762360890075,349.7428,432.1016
5160,-3205,392.239041082164,391.6395,32.1271854069077,350.2126,432.7084
5150,-3195,392.862135270541,392.2515,32.1749247764755,350.6693,433.3115
5140,-3185,393.482946893788,392.8115,32.2103782013158,351.3246,433.9026
